artistID, tag1,  tag2, tag3, tag4, tag5
2130,indie,alternative rock,indie rock,singer-songwriter,rock
2131,indie rock,indie,british,rock,alternative
2132,grime,hip-hop,rap,british,hip hop
2133,indie rock,indie,british,rock,sheffield
2134,indie,indie rock,rock,singer-songwriter,alternative
2135,hip-hop,rap,electronic,hip hop,chiddy bang
2136,french,chanson francaise,chanson,serge gainsbourg,chanson fran�aise
2137,indie,electronic,british,alternative,indie rock
2138,indie,alternative,pop,80s,pop/rock
2139,dream pop,indie pop,indie,lo-fi,dreamy
2140,british,indie,super group,rock,alternative
2141,soundtrack,western,video game music,video game,red dead redemption
2142,rock,swedish,female vocalists,indie rock,alternative
2143,groove metal,metalcore,death metal,metal,thrash metal
2144,abstract hip-hop,experimental hip-hop,underground hip-hop,experimental,russian hip-hop
2145,electronic,idm,ambient,experimental,digitalis
2146,idm,electronic,experimental,ambient,acid
2147,russian,female vocalists,russian rock,rock,rnb
2148,abstract hip-hop,idm,hip-hop,experimental,russian
2149,minimal,electronic,house,electro,electronica
2150,post-hardcore,alternative rock,rock,alternative,emo
2151,progressive metal,math metal,technical metal,death metal,metal
2152,ambient,idm,minimal,glitch,vule
2153,neurofunk,jump up,drum and bass,darkstep,techstep
2154,alternative,emocore,russian alternative,nu-metal,russian
2155,metal,hardcore,comedy metal,comedy,humorcore
2156,experimental,abstract hip-hop,idm,ambient,russian
2157,idm,ambient,electronic,downtempo,digitalis
2158,electronic,idm,minimal,russian,glitch
2160,metalcore,hardcore,straight edge,german,german metalcore
2161,idm,ambient,electronic,experimental,drjazzmrfunkmusic
2162,experimental,idm,orchestral,classical,instrumental
2163,rapcore,alternative,nu metal,russian,russian alternative
2164,idm,electronic,ambient,electro,braindance
2165,breakcore,drum and bass,idm,electronic,raggacore
2166,idm,industrial,experimental,electronic,mathcore
2167,indie,singer-songwriter,downtempo,chillout,acoustic
2168,nu metal,industrial metal,metal,industrial,alternative metal
2169,industrial metal,groove metal,death metal,metal,metalcore
2170,electronic,idm,experimental electronic,ne dala,experimental
2171,idm,ambient,experimental,electronic,headphone music
2172,progressive death metal,progressive metal,death metal,metal,groove metal
2173,drum and bass,darkstep,darkside,dnb,drum n bass
2174,glitch,idm,electronic,glitch-hop,hip-hop
2175,blues,soul,jazz,female vocalists,rhythm and blues
2176,jazz,swing,christmas,pop,easy listening
2178,pop,live,britney spears,queen,king
2179,rap,hip-hop,gangsta rap,50 cent,hip hop
2182,rock,female vocalists,pop,alternative,female vocalist
2183,classic rock,rock,female vocalists,hard rock,80s
2184,bossa nova,female vocalists,jazz,mpb,soul
2185,deathcore,hardcore,death metal,metalcore,melodic deathcore
2186,metalcore,deathcore,melodic metalcore,canadian,metal
2187,hardcore,melodic hardcore,metalcore,straight edge,moshcore
2188,metalcore,melodic metalcore,hardcore,british,metal
2189,metalcore,melodic metalcore,australian,hardcore,melodic death metal
2190,metalcore,hardcore,christian metalcore,christian,metal
2191,metalcore,post-hardcore,melodic metalcore,screamo,portuguese
2192,metalcore,deathcore,post-hardcore,hardcore,metal
2193,rap,hip-hop,russian rap,russian,russian hip-hop
2194,mathcore,belarus,jazzcore,chaotic,jazz
2195,metalcore,deathcore,hardcore,russian,teacore
2196,hardcore,hardcore punk,punk,post-hardcore,british
2197,metalcore,melodic death metal,belarusian,modern metal,hardcore
2198,metalcore,deathcore,progressive metalcore,melodic death metal,british
2199,metalcore,metal,rock,alternative,nu-metal
2200,deathcore,experimental,buttercore,grindcore,electronic
2202,deathcore,symphonic deathcore,metalcore,sympho,belarus
2203,post-hardcore,trancecore,electronic,screamo,metalcore
2204,post-hardcore,metalcore,screamo,electronic,trancecore
2205,post-hardcore,electronic,metalcore,experimental,screamo
2206,alternative rock,alternative metal,hard rock,rock,alternative
2207,electronic,rock,alternative rock,pop punk,punk rock
2208,deathcore,not progressive,ebnutiy mathcore,progressive,experimental
2209,metalcore,hardcore,metal,screamo,melodic metalcore
2210,post-hardcore,electronic,trancecore,crabcore,metalcore
2211,metalcore,thrash metal,arniecore,metal,hardcore
2212,deathcore,melodic death metal,russian deathcore,melodic deathcore,russian
2214,post-hardcore,metalcore,screamo,emocore,hardcore
2215,metalcore,post-hardcore,melodic metalcore,metal,deathcore
2217,g-funk,french rap,french g-funk,g-funk francais,gangsta rap
2218,chicano rap,gangsta rap,west coast rap,rap,hip-hop
2219,g-funk,gangsta rap,west coast,rap,west coast rap
2220,rnb,soul,female vocalists,pop,aaliyah
2221,g-funk,gangsta rap,west coast rap,west coast,long beach
2222,hip-hop,rap,gangsta rap,hip hop,bone thugs-n-harmony
2223,hip-hop,rap,bay area,west coast rap,hip hop
2224,rap francais,rap,rap mongol,hip-hop,french hip-hop
2225,rap,rap francais,french rap,hip hop,french
2226,hip-hop,rap,gangsta rap,west coast,hip hop
2227,gangsta rap,hip-hop,rap,west coast,hip hop
2228,all,g-funk,g-rap,g-rap fr,spotify
2229,g-funk,hip-hop,rap,west coast,west coast rap
2230,pas du rap de jeune pd t entends,mon medaillon touche a mon penis,on ligote ta maman,rap mongol,rap
2231,gangsta rap,west coast rap,bay area,hip-hop,rap
2232,chicano rap,west coast,hip-hop,rap,gangsta rap
2233,french rap,hip-hop,rap,rap francais,french
2235,g-funk,gangsta rap,west coast rap,rap,hip-hop
2236,rap,hip-hop,gangsta rap,west coast,hip hop
2237,french rap,hip-hop,french hip-hop,rap,hip-hop francais
2238,gangsta rap,g-funk,hip-hop,rap,west coast rap
2239,g-funk,bay area,west coast rap,oakland,west coast
2240,nouvelle scene francaise,rap,rap concret,neochrome,free palestine
2241,g-funk,hip-hop,rap,gangsta rap,west coast rap
2242,hip-hop,rap,hip hop,underground hip-hop,pittsburgh
2243,rap,hip-hop,french,nouvelle scene francaise,free palestine
2244,reggae,dancehall,new roots,italian,alborosie
2245,g-funk,gangsta rap,west coast rap,west coast,compton
2246,rap,french,hip-hop,hip hop,rap francais
2247,hip-hop,rap,gangsta rap,west coast,hip hop
2248,eurobeat,rap,hip-hop,hip hop,g-funk
2249,gangsta rap,hip-hop,rap,west coast rap,west coast
2250,french rap,hip-hop,rap francais,rap,french hip-hop
2251,hip-hop,gangsta rap,rap,west coast rap,hip hop
2252,hip-hop,rap,gangsta rap,new york,hip hop
2253,g-funk,hip-hop,rap,west coast,hip hop
2254,horrorcore,gangsta rap,rap,hip-hop,sacramento
2255,gangsta rap,west coast,hip-hop,rap,west coast rap
2256,g-funk,west coast rap,rap,electronic,happy hardcore
2257,chicano rap,gangsta rap,hip-hop,west coast,rap
2258,g-funk,west coast,rap,gangsta rap,hip-hop
2260,g-funk,rap,west coast,hip-hop,chill
2262,g-funk,west coast,rap,gangsta rap,hip-hop
2263,jazz,math rock,dinosaur,bad math,female vocalist
2264,indie rock,canadian,indie,female vocalists,alternative
2265,folk,classic rock,60s,singer-songwriter,acoustic
2266,singer-songwriter,indie,indie rock,emo,acoustic
2267,math rock,experimental,indie,indie rock,art-rock
2268,experimental,indie,freak folk,folk,indie rock
2269,folk,indie pop,indie,lo-fi,indie-folk
2270,experimental,electronic,instrumental,indie,poptron
2271,indie rock,indie,dance punk,alternative,rock
2272,classical,string quartet,austrian,contemporary classical,german
2273,math rock,experimental,instrumental,post-rock,post-hardcore
2275,classical,debussy,haas,german,piano
2276,indie,indie rock,alternative,emo,rock
2277,female vocalists,indie,singer-songwriter,canadian,indie pop
2278,indie pop,rock,classic rock,indie,progressive rock
2279,lo-fi,folk,indie,experimental,indie rock
2280,indie pop,indie,lo-fi,indie rock,elephant 6
2281,experimental,noise rock,indie rock,indie,noise
2282,indie rock,canadian,indie,alternative,indie pop
2284,canadian,indie rock,indie,experimental,3 stars
2285,indie,indie rock,post-rock,alternative,indie pop
2287,experimental,indie,female vocalists,freak folk,alternative
2288,jazz,swing,gypsy jazz,guitar,jazz guitar
2289,electronic,post-rock,indie,alternative,experimental
2290,indie,indie rock,british,female vocalists,leeds
2291,indie pop,canadian,indie,alternative,pop
2292,jazz,jazz piano,piano,bebop,cool jazz
2293,classical,piano,soundtrack,instrumental,french
2294,emo,post-hardcore,indie rock,indie,midwest emo
2295,canadian,indie,indie pop,female vocalists,indie rock
2296,jazz,jazz guitar,guitar,guitar virtuoso,jazz guitarists
2297,canadian,indie rock,indie,experimental,arts and crafts
2298,turkish,female vocalists,sezen aksu,turkish pop,pop
2299,turk sanat musikisi,turkish,turkish classical music,tsm,sanat gunesi
2300,turkish,folk,ozgun,turkish folk,slow
2301,turkish,turkish pop,pop,female vocalists,turkey
2302,turkish pop,turkish,female vocalists,pop,nazan oncel
2303,greek,female vocalists,folk,world,greek female vocalists
2304,folk,turkish,ethnic,turkish folk,unique
2305,progressive rock,rock,turkey,turkish,slgdm
2306,greek,folk,instrumental,world,soundtrack
2307,turkish,folk,protest,political,ozgun
2308,turkish,anatolian rock,turkish rock,progressive rock,anadolu rock
2309,turkish,electronic,pop,turkish pop,female vocalists
2310,female vocalists,pop,turkish pop,singer-songwriter,turkish
2311,greek,gypsy,world,folk,bitter olives in the sun
2312,turkish,folk,protest,kurdish,political
2313,fado,female vocalists,portuguese,portugal,world
2314,turkish,anatolian rock,anadolu rock,turkish rock,rock
2316,turkish rock,rock,turkish,alternative rock,alternative
2317,turkish,pop,female vocalists,eurovision,turkish pop
2318,turkish,pop,female vocalists,yol,turkish pop
2319,turkish,turkish pop,female vocalists,pop,the best
2320,turkish pop,turkish,pop,female vocalists,world
2322,turkish,turkish pop,female vocalist,pop,turkish female vocal
2323,turkish,psychedelic,folk,oriental,experimental
2324,turkish,female vocalists,alternative,trip-hop,90lar
2326,gypsy,folk,russian,world,russia
2327,turkish,turkish pop,funda arar,female vocalists,pop
2328,female vocalists,oldies,turkish,pop,humeyra
2329,14,turkish,folk,13,turkish folk
2330,balkan,folk,gypsy,soundtrack,ethnic
2331,ladino,flamenco,female vocalists,world,spanish
2332,turkish,female vocalists,pop,acoustic,turkey
2333,turk sanat musikisi,turkish,tsm,emel sayin,emel sayn
2334,turkish,pop,turkish pop,world,male vocalists
2335,sephardic,ladino,jewish,french,folk
2336,turkish,psychedelic rock,anatolian rock,psychedelic,turkish rock
2337,turkish,melancholy,turkish rock,romance,melodramatic
2338,turkish rock,rock,turkish,female vocalists,alternative
2339,turkish rock,turkish,rock,alternative rock,alternative
2340,folk,singer-songwriter,female vocalists,freak folk,ethereal
2341,hard rock,heavy metal,hair metal,80s,rock
2342,heavy metal,hard rock,metal,classic rock,rock
2343,hard rock,glam rock,classic rock,rock,80s
2344,heavy metal,metaaaaaaaaaaaaaaaaaaaaaaaaaaaaal,comedy,brazilian,metal
2345,heavy metal,hard rock,hair metal,metal,rock
2346,hard rock,classic rock,rock,80s,70s
2347,hard rock,classic rock,rock,heavy metal,80s
2348,heavy metal,hardcore,female vocalists,alternative,grime
2349,hard rock,80s,rock,sleaze rock,classic rock
2350,hard rock,rock,alternative rock,grunge,alternative
2351,rock,female vocalists,classic rock,80s,punk
2352,rock,alternative rock,hard rock,grunge,alternative
2353,blues rock,heavy metal,rock,hard rock,blues
2354,finnish,indie,electronic,alternative,rock
2355,progressive rock,finnish,rock,progressive,alternative
2356,hard rock,glam rock,finnish,rock,80s
2357,hard rock,rock,alternative rock,british,punk rock
2358,finnish,rock,suomirock,finnish rock,suomi
2359,finnish,progressive rock,rock,alternative,suomirock
2360,hard rock,rock,australian,rock n roll,classic rock
2361,hard rock,rock,danish,hair metal,metal
2362,stoner rock,hard rock,rock,stoner,metal
2363,hard rock,sleaze rock,swedish,rock,rock n roll
2364,rock,hard rock,garage rock,swedish,rock n roll
2365,hard rock,alternative rock,rock,alternative metal,norwegian
2366,progressive rock,alternative rock,australian,rock,alternative
2368,alternative rock,rock,norwegian,female vocalists,alternative
2369,gothic metal,doom metal,metal,gothic rock,gothic
2370,progressive metal,melodic death metal,death metal,metal,doom metal
2372,hard rock,rock,punk rock,swedish,punk
2373,hard rock,rock,canadian,alternative,blues rock
2374,progressive metal,melodic death metal,doom metal,finnish,dark metal
2375,funk metal,alternative rock,alternative,funk,rock
2376,finnish,pop,female vocalists,alternative,female vocalist
2377,finnish,alternative rock,alternative metal,alternative,metal
2378,melodic death metal,metalcore,death metal,deathcore,metal
2379,metalcore,thrash metal,metal,heavy metal,hardcore
2380,hard rock,nu metal,metal,rock,alternative metal
2381,death metal,melodic death metal,blacker than the blackest black times infinity,metal,comedy
2382,deathcore,metalcore,technical deathcore,christian,death metal
2383,metalcore,alternative,nu metal,russian alternative,nu-metal
2384,metalcore,melodic death metal,metal,hardcore,death metal
2385,nu metal,alternative metal,metal,hard rock,rock
2386,deathcore,metalcore,death metal,technical death metal,hardcore
2387,deathcore,symphonic deathcore,metalcore,melodic death metal,death metal
2388,metalcore,deathcore,hardcore,post-hardcore,portuguese
2389,deathcore,metalcore,melodic metalcore,melodic death metal,hardcore
2390,pop,spanish,female vocalists,latin,spain
2391,pop,rock,latin,mexico,female vocalists
2392,country,pop,female vocalists,sexy,jessie james
2393,rnb,female vocalists,soul,pop,letoya
2394,salsa,latin,cuban,female vocalists,cuba
2395,latin,latin pop,chayanne,spanish,pop
2396,yuri,pop,spanish,mexico,80s
2397,latin pop,romantica,ballads,latin,mexico
2398,indie,canadian,violin,singer-songwriter,indie pop
2399,canadian,indie rock,indie,indie pop,montreal
2400,math rock,indie rock,post-punk,canadian,indie
2401,psychedelic,experimental,indie,lo-fi,elephant 6
2402,experimental,electronic,indie,post-rock,indie rock
2403,alternative rock,post-hardcore,space rock,canada,post hardcore
2404,hip-hop,canadian,rap,indie,hip hop
2405,indie,experimental,indie rock,alternative,rock
2406,home collection,canadian,2k7 mix,indie,indie rock
2407,indie,indie pop,canadian,alternative,indie rock
2408,indie,indie rock,canadian,singer-songwriter,indie pop
2409,folk,lo-fi,singer-songwriter,indie,elephant 6
2410,canadian,rock,indie,winnipeg,alternative
2412,lo-fi,experimental,elephant 6,indie,indie pop
2413,indie,funk,experimental,novelty,grey's anatomy
2415,indie rock,indie,alternative,rock,indie pop
2416,experimental,indie,indie rock,indie pop,alternative
2417,electronic,experimental,avant-garde,indie,electronica
2418,comedy,stand-up,stand-up comedy,funny,mitch hedberg
2419,jazz,blues,female vocalists,vocal jazz,jazz vocal
2420,elephant 6,indie rock,indie,lo-fi,indie pop
2422,indie,indie pop,canadian,indie rock,lo-fi
2424,indie rock,indie,canadian,indie pop,bagel
2425,indie,indie rock,alternative,emo,rock
2426,post-hardcore,electronic,electronicore,nintendocore,emo
2427,acoustic,singer-songwriter,pop,rock,alternative
2428,french,rock,alternative rock,french rock,alternative
2429,metalcore,mathcore,hardcore,metal,post-hardcore
2430,post-hardcore,screamo,emo,emocore,hardcore
2431,alternative,post-punk,brazilian rock,british,rock
2432,industrial,electronic,female vocalists,alternative,rock
2433,french,indie,female vocalists,canadian,pop
2434,indie,rock,pop rock,pop,alternative
2435,pop rock,female vocalists,rock,german,alternative
2436,country,singer-songwriter,keith urban,australian,rock
2437,country,female vocalists,martina mcbride,christmas,pop
2438,instrumental,cello,guitar,acoustic,classical guitar
2439,country,country pop,rascal flatts,rock,pop
2440,latin,pop,spanish,rock,juanes
